0.75,1.11
0.8,1.06
0.85,1.16
0.84,1.04
0.76,1
0.82,1.27
0.81,1.12
0.88,1.29
0.9,1.3
0.82,1.13
0.88,1.25
0.84,1.12
0.78,1.05
0.88,1.14
0.82,1.14
0.86,1.37
0.86,1.21
0.78,1.17
0.74,1.11
0.71,1.14
0.84,1.36
0.79,1.34
0.81,1.28
0.85,1.39
0.95,1.6
0.94,1.74
0.87,1.74
0.87,1.71
0.8,1.64
0.81,1.65
0.75,1.77
0.85,1.82
0.85,1.71
0.85,1.78
0.86,1.89
0.92,1.98
0.9,1.91
0.87,1.87
0.82,1.92
0.83,2.04
0.77,1.87
0.86,1.97
0.86,2.02
0.89,2.1
0.82,2.11
0.88,2.17
0.82,2.15
0.76,2.1
0.68,2.14
0.58,2.09
0.78,2.42
0.9,2.49
0.71,2.56
0.68,2.43
0.64,2.41
0.58,2.09
0.31,2.4
0.44,2.69
0.54,2.73
0.45,2.93
0.66,2.83
0.65,2.86
0.78,2.78
0.98,2.41
0.92,2.33
0.8,2.17
0.79,1.9
0.77,2.12
0.39,3.16
0.42,3.36
0.63,3.07
0.68,2.93
0.68,2.9
0.42,3.18
0.87,2.88
0.83,3.04
0.79,3.05
0.87,2.83
0.58,2.37
0.61,2.42
0.78,2.7
0.75,3.19
0.73,3.36
0.52,3.17
0.63,2.96
0.35,3.34
0.41,3.08
0.52,3.4
0.47,3.73
0.97,3.18
0.79,3.39
0.94,3.31
0.81,3.43
0.88,3.41
0.84,3.38
0.56,3.68
0.71,3.7
0.78,3.71
0.81,3.77
0.84,3.72
0.81,3.75
0.81,3.8
0.37,4.25
0.92,3.66
0.78,3.93
0.58,4.19
0.6,4.23
0.8,4.19
0.82,4.1
0.73,4.19
0.66,4.26
0.77,4.19
0.78,4.32
1.03,4.06
0.97,4.15
0.83,4.36
1,4.28
0.89,4.34
1.11,4.18
1.08,4.29
0.9,4.39
0.98,4.2
1.12,4.39
1.07,4.49
1.08,4.44
1.13,4.44
0.89,4.68
1.12,4.56
0.57,5.16
0.45,5.31
0.87,4.92
1.08,4.79
1.16,4.86
0.98,4.49
1.25,4.66
0.98,4.99
1.07,4.82
1.1,4.76
1.35,4.61
1.21,4.77
1.25,4.68
1.26,4.81
1.21,4.72
1.25,4.73
1.29,4.82
1.26,4.83
1.32,4.77
1.26,4.8
1.23,4.78
1.27,4.77
1.34,4.82
1.48,4.69
1.48,4.77
1.7,4.68
1.76,4.69
1.74,4.73
1.87,4.74
1.91,4.66
2.06,4.6
1.96,4.75
2.08,4.71
2.26,4.61
2.12,4.79
2.31,4.58
2.23,4.8
2.07,4.89
2.43,4.64
1.81,5.26
1.95,5.23
2.35,4.82
2.16,5.06
2.12,5.12
2.15,5.09
2.33,5.01
2.44,4.91
2.74,4.74
2.68,4.71
2.74,4.71
2.91,4.65
2.87,4.69
2.49,5.17
2.67,5.04
2.79,4.99
2.84,4.95
2.89,4.91
2.85,5.03
2.94,5.04
3.4,4.57
3.39,4.7
3.48,4.7
3.59,4.64
3.46,4.74
3.5,4.75
3.67,4.65
3.66,4.72
3.75,4.62
3.78,4.62
3.87,4.73
3.82,4.7
3.97,4.56
3.99,4.58
4.08,4.56
4.2,4.62
4.24,4.57
4.43,4.54
4.41,4.62
4.53,4.54
4.5,4.57
4.45,4.71
4.6,4.61
4.84,4.61
4.83,4.47
4.85,4.47
4.87,4.54
4.82,4.55
4.87,4.44
4.87,4.53
4.95,4.5
5.16,4.53
5.45,4.49
5,4.42
5.16,4.46
5.24,4.47
5.22,4.42
5.24,4.46
5.28,4.45
5.34,4.45
5.33,4.49
5.34,4.46
5.36,4.49
5.48,4.49
5.48,4.49
5.52,4.46
5.51,4.51
5.58,4.46
5.61,4.49
5.87,4.52
5.65,4.51
5.86,4.49
5.95,4.46
5.88,4.49
5.88,4.48
6.13,4.46
6.14,4.47
6.01,4.43
5.93,4.44
6.3,4.48
6.2,4.44
6.21,4.41
6.24,4.43
6.24,4.44
6.31,4.43
6.39,4.41
6.47,4.42
6.52,4.43
6.47,4.42
6.5,4.44
6.65,4.44
6.66,4.41
6.83,4.45
6.84,4.44
6.8,4.4
6.76,4.44
6.7,4.46
6.78,4.4
6.62,4.4
6.72,4.37
6.71,4.4
6.91,4.43
6.75,4.46
6.91,4.42
6.91,4.43
7.05,4.46
7.09,4.43
7.1,4.44
7.08,4.48
7.22,4.47
7.18,4.49
7.16,4.48
7.46,4.53
6.83,4.45
7.11,4.48
7,4.41
6.95,4.45
7.13,4.46
7.04,4.45
6.86,4.44
6.95,4.43
6.71,4.43
6.87,4.36
6.77,4.41
6.76,4.35
6.66,4.28
6.75,4.27
6.74,4.26
6.76,4.26
6.7,4.21
6.6,4.17
6.85,4.11
6.76,4.15
6.59,4.13
6.68,4.1
6.76,4.07
6.7,4.04
6.76,4.09
6.94,4.05
6.87,4.07
6.84,4.04
6.87,4.09
6.89,4.09
6.93,4.07
6.88,4.07
6.96,4.06
6.95,4
6.74,4.27
6.88,4.2
6.83,4.14
6.89,4.13
6.91,4.08
6.9,4.01
6.88,4.24
6.78,4.26
6.98,4.33
7.01,4.22
6.95,4.38
6.92,4.33
6.89,4.43
6.85,4.47
6.86,4.46
6.78,4.47
6.83,4.53
6.97,4.59
6.91,4.72
6.96,4.74
6.97,4.75
6.9,4.79
6.82,4.87
6.84,4.93
6.87,5.04
6.81,5.04
6.88,4.98
6.79,5.14
6.77,5.19
6.89,5.16
6.81,5.29
6.8,5.2
6.91,5.16
6.77,5.28
6.82,5.33
6.81,5.38
6.74,5.51
6.92,5.42
6.97,5.47
6.9,5.48
6.81,5.54
6.91,5.62
6.85,5.76
6.89,5.73
7.02,5.63
6.91,5.87
6.81,6.02
6.96,5.91
6.82,6.09
6.88,6.21
6.94,6.26
7.04,6.3
7.01,6.26
6.93,6.31
7,6.37
7.1,6.36
7.04,6.48
7.12,6.57
7.35,6.59
7.14,6.96
6.99,7.09
7.37,6.75
7.39,6.88
7.34,6.93
7.14,7.06
7.11,6.95
7,6.93
